date,asia,europe,us
04/03/2019,48.35164835164836,62.68417586653674,91.15646258503402
04/04/2019,48.35164835164836,65.5595145038495,89.79591836734696
04/05/2019,49.45054945054945,72.64158519740012,90.47619047619048
04/06/2019,49.45054945054945,72.64158519740012,90.47619047619048
04/07/2019,49.45054945054945,72.64158519740012,90.47619047619048
04/08/2019,49.45054945054945,69.48917966784097,92.17687074829932
04/09/2019,49.45054945054945,74.51292443435523,91.83673469387756
04/10/2019,49.45054945054945,69.2920204735033,91.83673469387756
04/11/2019,49.45054945054945,71.19628650055145,90.47619047619048
04/12/2019,57.6923076923077,69.90183533392585,90.47619047619048
04/13/2019,57.6923076923077,69.90183533392585,90.47619047619048
04/14/2019,57.6923076923077,69.90183533392585,90.47619047619048
04/15/2019,57.6923076923077,65.88128687532793,88.09523809523809
04/16/2019,57.6923076923077,66.71248755206716,87.41496598639455
04/17/2019,57.6923076923077,67.70270053218259,85.71428571428572
04/18/2019,59.34065934065935,63.864989452719264,84.6938775510204
04/19/2019,59.34065934065935,63.864989452719264,84.6938775510204
04/20/2019,59.34065934065935,63.864989452719264,84.6938775510204
04/21/2019,59.34065934065935,63.864989452719264,84.6938775510204
04/22/2019,59.34065934065935,63.93030763794451,85.71428571428572
04/23/2019,59.34065934065935,62.954282624291935,83.33333333333334
04/24/2019,59.34065934065935,62.18184154450738,83.6734693877551
04/25/2019,59.34065934065935,64.91717439955455,85.37414965986395
04/26/2019,58.24175824175825,62.61658225272784,87.75510204081634
04/27/2019,58.24175824175825,62.61658225272784,87.75510204081634
04/28/2019,58.24175824175825,62.61658225272784,87.75510204081634
04/29/2019,58.24175824175825,63.074211095525165,88.09523809523809
04/30/2019,58.24175824175825,62.55862574821446,87.41496598639455
05/01/2019,58.24175824175825,62.172338283952065,89.11564625850342
05/02/2019,58.24175824175825,63.392503399758006,88.09523809523809
05/03/2019,61.53846153846154,64.51228196040219,87.41496598639455
05/04/2019,61.53846153846154,64.51228196040219,87.41496598639455
05/05/2019,61.53846153846154,64.51228196040219,87.41496598639455
05/06/2019,61.53846153846154,62.79888423690155,85.71428571428572
05/07/2019,61.53846153846154,62.01359367805631,86.39455782312926
05/08/2019,61.53846153846154,63.497306963346865,88.77551020408163
05/09/2019,61.53846153846154,62.86032080866055,88.09523809523809
05/10/2019,61.53846153846154,62.05936994721005,89.11564625850342
05/11/2019,61.53846153846154,62.05936994721005,89.11564625850342
05/12/2019,61.53846153846154,62.05936994721005,89.11564625850342
05/13/2019,61.53846153846154,60.42199830815193,89.11564625850342
05/14/2019,61.53846153846154,61.35492402745505,90.47619047619048
05/15/2019,61.53846153846154,60.57753054428253,88.43537414965988
05/16/2019,61.53846153846154,57.666186595851755,89.79591836734696
05/17/2019,58.7912087912088,56.82133334761053,89.45578231292517
05/18/2019,58.7912087912088,56.82133334761053,89.45578231292517
05/19/2019,58.7912087912088,56.82133334761053,89.45578231292517
05/20/2019,58.7912087912088,56.41148850507019,90.81632653061224
05/21/2019,58.7912087912088,56.14392487337909,88.77551020408163
05/22/2019,58.7912087912088,55.78695028322394,86.39455782312926
05/23/2019,58.7912087912088,53.711357868699736,87.75510204081634
05/24/2019,49.45054945054945,54.63063101650087,88.43537414965988
05/25/2019,49.45054945054945,54.63063101650087,88.43537414965988
05/26/2019,49.45054945054945,54.63063101650087,88.43537414965988
05/27/2019,49.45054945054945,53.56238422083971,88.43537414965988
05/28/2019,49.45054945054945,54.26522395571213,87.75510204081634
05/29/2019,49.45054945054945,53.019493730525,89.11564625850342
05/30/2019,49.45054945054945,49.97537183180032,86.73469387755102
05/31/2019,49.45054945054945,50.051799462463464,83.33333333333334
06/01/2019,49.45054945054945,50.051799462463464,83.33333333333334
06/02/2019,49.45054945054945,50.051799462463464,83.33333333333334
06/03/2019,49.45054945054945,48.64250607673281,81.63265306122449
06/04/2019,49.45054945054945,52.43671631562603,82.31292517006803
06/05/2019,49.45054945054945,51.821012110634015,80.95238095238095
06/06/2019,49.45054945054945,48.77300859844307,78.91156462585033
06/07/2019,46.7032967032967,51.36793412500401,79.59183673469387
06/08/2019,46.7032967032967,51.36793412500401,79.59183673469387
06/09/2019,46.7032967032967,51.36793412500401,79.59183673469387
06/10/2019,46.7032967032967,51.93170501879237,80.27210884353741
06/11/2019,46.7032967032967,49.84339697394768,81.63265306122449
06/12/2019,46.7032967032967,49.425788904474835,81.29251700680273
06/13/2019,46.7032967032967,50.18899442118451,78.91156462585033
06/14/2019,47.80219780219779,50.63805694460803,81.29251700680273
06/15/2019,47.80219780219779,50.63805694460803,81.29251700680273
06/16/2019,47.80219780219779,50.63805694460803,81.29251700680273
06/17/2019,47.80219780219779,49.98193042007089,81.29251700680273
06/18/2019,47.80219780219779,47.827099551339025,79.25170068027211
06/19/2019,47.80219780219779,46.19561725685038,77.55102040816327
06/20/2019,47.80219780219779,44.9563117711936,74.14965986394559
06/21/2019,50.54945054945055,46.62808253648716,74.48979591836735
06/22/2019,50.54945054945055,46.62808253648716,74.48979591836735
06/23/2019,50.54945054945055,46.62808253648716,74.48979591836735
06/24/2019,50.54945054945055,44.67830793776569,78.2312925170068
06/25/2019,50.54945054945055,43.5345704526229,78.57142857142857
06/26/2019,50.54945054945055,43.06543061816702,77.21088435374149
06/27/2019,50.54945054945055,42.94590369315444,78.91156462585033
06/28/2019,52.74725274725275,44.58314148347235,78.57142857142857
06/29/2019,52.74725274725275,44.58314148347235,78.57142857142857
06/30/2019,52.74725274725275,44.58314148347235,78.57142857142857
07/01/2019,52.74725274725275,45.978113053999934,77.21088435374149
07/02/2019,52.74725274725275,45.85845228024714,76.1904761904762
07/03/2019,52.74725274725275,46.15760421462913,77.89115646258503
07/04/2019,52.74725274725275,46.55794579661416,77.89115646258503
07/05/2019,47.25274725274725,49.526175459636576,82.31292517006803
07/06/2019,47.25274725274725,49.526175459636576,82.31292517006803
07/07/2019,47.25274725274725,49.526175459636576,82.31292517006803
07/08/2019,47.25274725274725,52.35493473535428,81.63265306122449
07/09/2019,47.25274725274725,49.54344194712439,82.31292517006803
07/10/2019,47.25274725274725,55.16883680090804,82.99319727891157
07/11/2019,47.25274725274725,57.47397980490207,82.31292517006803
07/12/2019,48.35164835164836,59.281205495293875,83.33333333333334
07/13/2019,48.35164835164836,59.281205495293875,83.33333333333334
07/14/2019,48.35164835164836,59.281205495293875,83.33333333333334
07/15/2019,48.35164835164836,56.10631337737849,81.97278911564626
07/16/2019,48.35164835164836,49.66270117465655,78.57142857142857
07/17/2019,48.35164835164836,49.53929263617771,78.2312925170068
07/18/2019,48.35164835164836,47.00004818554648,77.89115646258503
07/19/2019,50.54945054945055,46.79459036931545,76.53061224489795
07/20/2019,50.54945054945055,46.79459036931545,76.53061224489795
07/21/2019,50.54945054945055,46.79459036931545,76.53061224489795
07/22/2019,50.54945054945055,45.1237565452034,78.57142857142857
07/23/2019,50.54945054945055,46.58190472111277,78.2312925170068
07/24/2019,50.54945054945055,44.36710961676428,75.51020408163266
07/25/2019,50.54945054945055,43.77215196650569,76.1904761904762
07/26/2019,46.7032967032967,43.864909143475145,73.80952380952381
07/27/2019,46.7032967032967,43.864909143475145,73.80952380952381
07/28/2019,46.7032967032967,43.864909143475145,73.80952380952381
07/29/2019,46.7032967032967,42.79291458308794,72.78911564625851
07/30/2019,46.7032967032967,43.91617321097774,72.78911564625851
07/31/2019,46.7032967032967,48.26210795703991,75.85034013605441
08/01/2019,46.7032967032967,55.22264399447473,74.82993197278913
08/02/2019,45.05494505494505,52.17356969236205,72.10884353741497
08/03/2019,45.05494505494505,52.17356969236205,72.10884353741497
08/04/2019,45.05494505494505,52.17356969236205,72.10884353741497
08/05/2019,45.05494505494505,50.1504459840024,70.40816326530613
08/06/2019,45.05494505494505,48.27027273019306,71.7687074829932
08/07/2019,45.05494505494505,49.84727858741393,70.74829931972789
08/08/2019,45.05494505494505,54.042365803253055,72.44897959183673
08/09/2019,46.15384615384615,51.10318131685745,72.10884353741497
08/10/2019,46.15384615384615,51.10318131685745,72.10884353741497
08/11/2019,46.15384615384615,51.10318131685745,72.10884353741497
08/12/2019,46.15384615384615,49.7306963346861,71.42857142857143
08/13/2019,46.15384615384615,51.56830568910685,73.12925170068027
08/14/2019,46.15384615384615,48.90003105290773,72.78911564625851
08/15/2019,46.15384615384615,48.369454646692866,75.85034013605441
08/16/2019,52.74725274725275,48.35205431046482,74.82993197278913
08/17/2019,52.74725274725275,48.35205431046482,74.82993197278913
08/18/2019,52.74725274725275,48.35205431046482,74.82993197278913
08/19/2019,52.74725274725275,46.87650579832743,75.17006802721087
08/20/2019,52.74725274725275,49.023974986347426,75.51020408163266
08/21/2019,52.74725274725275,49.39205902194049,73.80952380952381
08/22/2019,52.74725274725275,47.81277773613595,73.46938775510205
08/23/2019,51.64835164835166,45.66771782543983,73.12925170068027
08/24/2019,51.64835164835166,45.66771782543983,73.12925170068027
08/25/2019,51.64835164835166,45.66771782543983,73.12925170068027
08/26/2019,51.64835164835166,44.99071089742903,75.85034013605441
08/27/2019,51.64835164835166,44.417570591825594,74.82993197278913
08/28/2019,51.64835164835166,45.1845238732613,76.53061224489795
08/29/2019,51.64835164835166,45.798889590851175,78.2312925170068
08/30/2019,51.64835164835166,55.2088575742325,77.55102040816327
08/31/2019,51.64835164835166,55.2088575742325,77.55102040816327
09/01/2019,51.64835164835166,55.2088575742325,77.55102040816327
09/02/2019,51.64835164835166,51.197276981229045,77.55102040816327
09/03/2019,51.64835164835166,52.03396545631712,80.27210884353741
09/04/2019,51.64835164835166,51.48665795757531,82.99319727891157
09/05/2019,51.64835164835166,53.28491578237266,82.6530612244898
09/06/2019,48.35164835164836,53.65085823812227,85.03401360544218
09/07/2019,48.35164835164836,53.65085823812227,85.03401360544218
09/08/2019,48.35164835164836,53.65085823812227,85.03401360544218
09/09/2019,48.35164835164836,53.43683410251743,87.75510204081634
09/10/2019,48.35164835164836,62.80129351422544,87.75510204081634
09/11/2019,48.35164835164836,59.53136879075694,86.73469387755102
09/12/2019,48.35164835164836,63.60692908158349,87.41496598639455
09/13/2019,55.494505494505496,62.61109445437899,88.77551020408163
09/14/2019,55.494505494505496,62.61109445437899,88.77551020408163
09/15/2019,55.494505494505496,62.61109445437899,88.77551020408163
09/16/2019,55.494505494505496,65.70313420210088,91.15646258503402
09/17/2019,55.494505494505496,59.38212744541649,90.81632653061224
09/18/2019,55.494505494505496,55.09749542237308,89.79591836734696
09/19/2019,55.494505494505496,54.21503067813126,86.39455782312926
09/20/2019,63.73626373626373,54.29681225840303,86.05442176870748
09/21/2019,63.73626373626373,54.29681225840303,86.05442176870748
09/22/2019,63.73626373626373,54.29681225840303,86.05442176870748
09/23/2019,63.73626373626373,53.05335746179957,86.05442176870748
09/24/2019,63.73626373626373,53.27621561425864,85.03401360544218
09/25/2019,63.73626373626373,51.3678002762638,85.03401360544218
09/26/2019,63.73626373626373,52.277704012249835,82.6530612244898
09/27/2019,63.18681318681318,51.23274689738619,81.63265306122449
09/28/2019,63.18681318681318,51.23274689738619,81.63265306122449
09/29/2019,63.18681318681318,51.23274689738619,81.63265306122449
09/30/2019,63.18681318681318,47.89790553491311,79.25170068027211
10/01/2019,63.18681318681318,70.23592178950412,77.55102040816327
10/02/2019,63.18681318681318,68.39804473760293,76.53061224489795
10/03/2019,63.18681318681318,69.58970007174294,79.25170068027211
10/04/2019,60.98901098901099,68.05057340800307,79.93197278911565
10/05/2019,60.98901098901099,68.05057340800307,79.93197278911565
10/06/2019,60.98901098901099,68.05057340800307,79.93197278911565
10/07/2019,60.98901098901099,67.0683913523006,78.2312925170068
10/08/2019,60.98901098901099,67.47823619484093,77.89115646258503
10/09/2019,60.98901098901099,68.39831243508337,75.85034013605441
10/10/2019,60.98901098901099,68.26138517384275,75.51020408163266
10/11/2019,63.73626373626373,69.43978948270139,75.17006802721087
10/12/2019,63.73626373626373,69.43978948270139,75.17006802721087
10/13/2019,63.73626373626373,69.43978948270139,75.17006802721087
10/14/2019,63.73626373626373,68.98443606848772,77.55102040816327
10/15/2019,63.73626373626373,69.0595252117487,79.59183673469387
10/16/2019,63.73626373626373,70.13781066292604,78.2312925170068
10/17/2019,63.73626373626373,69.68152030753086,78.91156462585033
10/18/2019,74.72527472527473,69.39187163370418,78.91156462585033
10/19/2019,74.72527472527473,69.39187163370418,78.91156462585033
10/20/2019,74.72527472527473,69.39187163370418,78.91156462585033
10/21/2019,74.72527472527473,68.42976688903404,76.1904761904762
10/22/2019,74.72527472527473,67.98525522277784,77.21088435374149
10/23/2019,74.72527472527473,66.80363854415403,77.55102040816327
10/24/2019,74.72527472527473,68.38974611570954,78.91156462585033
10/25/2019,69.23076923076923,66.34882052490121,78.2312925170068
10/26/2019,69.23076923076923,66.34882052490121,78.2312925170068
10/27/2019,69.23076923076923,66.34882052490121,78.2312925170068
10/28/2019,69.23076923076923,63.09428840655752,83.33333333333334
10/29/2019,69.23076923076923,60.608851149492985,89.79591836734696
10/30/2019,69.23076923076923,59.9952885243444,91.49659863945578
10/31/2019,69.23076923076923,70.6793626658386,89.45578231292517
11/01/2019,64.83516483516483,71.19990041653728,92.17687074829932
11/02/2019,64.83516483516483,71.19990041653728,92.17687074829932
11/03/2019,64.83516483516483,71.19990041653728,92.17687074829932
11/04/2019,64.83516483516483,72.94863420745483,95.91836734693877
11/05/2019,64.83516483516483,72.24512522888135,97.27891156462584
11/06/2019,64.83516483516483,70.93862767563631,96.25850340136056
11/07/2019,64.83516483516483,70.18639775562433,94.21768707482994
11/08/2019,62.637362637362635,68.52399640214585,94.89795918367348
11/09/2019,62.637362637362635,68.52399640214585,94.89795918367348
11/10/2019,62.637362637362635,68.52399640214585,94.89795918367348
11/11/2019,62.637362637362635,68.39148614933237,89.79591836734696
11/12/2019,62.637362637362635,66.95917078028461,89.11564625850342
11/13/2019,62.637362637362635,67.15686536958314,88.43537414965988
11/14/2019,62.637362637362635,67.66910449838846,90.1360544217687
11/15/2019,59.34065934065935,68.2832025184979,91.49659863945578
11/16/2019,59.34065934065935,68.2832025184979,91.49659863945578
11/17/2019,59.34065934065935,68.2832025184979,91.49659863945578
11/18/2019,59.34065934065935,66.0716197839146,87.41496598639455
11/19/2019,59.34065934065935,66.71462913191061,85.37414965986395
11/20/2019,59.34065934065935,67.37129105140862,87.0748299319728
11/21/2019,59.34065934065935,67.9969000631766,87.41496598639455
11/22/2019,62.637362637362635,69.8134951653835,90.47619047619048
11/23/2019,62.637362637362635,69.8134951653835,90.47619047619048
11/24/2019,62.637362637362635,69.8134951653835,90.47619047619048
11/25/2019,62.637362637362635,70.93019520500273,86.05442176870748
11/26/2019,62.637362637362635,68.6996059493088,84.01360544217688
11/27/2019,62.637362637362635,69.68473267729604,85.03401360544218
11/28/2019,62.637362637362635,68.00212016404501,85.03401360544218
11/29/2019,61.53846153846154,70.50134384135177,77.55102040816327
11/30/2019,61.53846153846154,70.50134384135177,77.55102040816327
12/01/2019,61.53846153846154,70.50134384135177,77.55102040816327
12/02/2019,61.53846153846154,68.84416258874172,79.25170068027211
12/03/2019,61.53846153846154,68.56482026791164,82.99319727891157
12/04/2019,61.53846153846154,68.71995095782158,81.63265306122449
12/05/2019,61.53846153846154,66.70579511505638,82.6530612244898
12/06/2019,60.439560439560445,65.10068102239022,79.25170068027211
12/07/2019,60.439560439560445,65.10068102239022,79.25170068027211
12/08/2019,60.439560439560445,65.10068102239022,79.25170068027211
12/09/2019,60.439560439560445,64.13589930291576,75.85034013605441
12/10/2019,60.439560439560445,62.63933653856449,76.87074829931973
12/11/2019,60.439560439560445,60.445287988949445,76.1904761904762
12/12/2019,60.439560439560445,64.10872800865198,79.25170068027211
12/13/2019,62.08791208791209,59.980699011660896,78.2312925170068
12/14/2019,62.08791208791209,59.980699011660896,78.2312925170068
12/15/2019,62.08791208791209,59.980699011660896,78.2312925170068
12/16/2019,62.08791208791209,60.85995138613755,79.59183673469387
12/17/2019,62.08791208791209,63.00367280943152,78.91156462585033
12/18/2019,62.08791208791209,65.90350576620374,77.89115646258503
12/19/2019,62.08791208791209,65.84715544657294,77.21088435374149
12/20/2019,59.8901098901099,61.877469509256976,79.25170068027211
12/21/2019,59.8901098901099,61.877469509256976,79.25170068027211
12/22/2019,59.8901098901099,61.877469509256976,79.25170068027211
12/23/2019,59.8901098901099,56.84622921329064,75.17006802721087
12/24/2019,59.8901098901099,54.94490785852724,73.80952380952381
12/25/2019,59.8901098901099,54.814405336816975,73.80952380952381
12/26/2019,59.8901098901099,54.85643384124469,77.89115646258503
12/27/2019,56.04395604395605,55.74452023257557,73.46938775510205
12/28/2019,56.04395604395605,55.74452023257557,73.46938775510205
12/29/2019,56.04395604395605,55.74452023257557,73.46938775510205
12/30/2019,56.04395604395605,53.837175684502455,74.48979591836735
12/31/2019,56.04395604395605,53.05978220132992,74.48979591836735
01/01/2020,56.04395604395605,53.412072085577535,74.48979591836735
01/02/2020,56.04395604395605,53.385703883755056,72.10884353741497
01/03/2020,56.593406593406606,56.93697865915686,72.44897959183673
01/04/2020,56.593406593406606,56.93697865915686,72.44897959183673
01/05/2020,56.593406593406606,56.93697865915686,72.44897959183673
01/06/2020,56.593406593406606,53.682178843332714,72.44897959183673
01/07/2020,56.593406593406606,52.228046129629824,73.46938775510205
01/08/2020,56.593406593406606,51.81967362323186,72.78911564625851
01/09/2020,56.593406593406606,52.04520875049524,73.80952380952381
01/10/2020,58.24175824175825,52.31478011328957,74.82993197278913
01/11/2020,58.24175824175825,52.31478011328957,74.82993197278913
01/12/2020,58.24175824175825,52.31478011328957,74.82993197278913
01/13/2020,58.24175824175825,53.0664746383407,74.14965986394559
01/14/2020,58.24175824175825,49.34213344184005,74.48979591836735
01/15/2020,58.24175824175825,49.30023878615255,72.10884353741497
01/16/2020,58.24175824175825,48.73164933771643,70.74829931972789
01/17/2020,50.54945054945055,47.35314116223538,68.02721088435374
01/18/2020,50.54945054945055,47.35314116223538,68.02721088435374
01/19/2020,50.54945054945055,47.35314116223538,68.02721088435374
01/20/2020,50.54945054945055,46.43025409844842,68.02721088435374
01/21/2020,50.54945054945055,46.88707984880446,64.28571428571428
01/22/2020,50.54945054945055,45.1845238732613,64.62585034013605
01/23/2020,50.54945054945055,45.19201940271338,65.64625850340136
01/24/2020,43.95604395604395,45.843461221342984,64.28571428571428
01/25/2020,43.95604395604395,45.843461221342984,64.28571428571428
01/26/2020,43.95604395604395,45.843461221342984,64.28571428571428
01/27/2020,43.95604395604395,45.575362194691024,64.62585034013605
01/28/2020,43.95604395604395,46.604525158209206,65.64625850340136
01/29/2020,43.95604395604395,43.57592971334954,63.26530612244898
01/30/2020,43.95604395604395,42.98471982781698,62.244897959183675
01/31/2020,41.75824175824176,42.47221300153123,62.58503401360544
02/01/2020,41.75824175824176,42.47221300153123,62.58503401360544
02/02/2020,41.75824175824176,42.47221300153123,62.58503401360544
02/03/2020,41.75824175824176,39.90593110537644,61.904761904761905
02/04/2020,41.75824175824176,40.91983531251004,63.60544217687075
02/05/2020,41.75824175824176,39.92145755924145,63.26530612244898
02/06/2020,41.75824175824176,39.61721937273126,63.26530612244898
02/07/2020,32.417582417582416,39.13844242897986,63.26530612244898
02/08/2020,32.417582417582416,39.13844242897986,63.26530612244898
02/09/2020,32.417582417582416,39.13844242897986,63.26530612244898
02/10/2020,32.417582417582416,36.63868335671225,60.204081632653065
02/11/2020,32.417582417582416,36.610173575046304,60.8843537414966
02/12/2020,32.417582417582416,37.61162984933986,62.58503401360544
02/13/2020,32.417582417582416,37.23658567925558,62.244897959183675
02/14/2020,29.670329670329675,37.99216181777297,62.58503401360544
02/15/2020,29.670329670329675,37.99216181777297,62.58503401360544
02/16/2020,29.670329670329675,37.99216181777297,62.58503401360544
02/17/2020,29.670329670329675,40.446278469627046,62.58503401360544
02/18/2020,29.670329670329675,39.484173724956904,67.3469387755102
02/19/2020,29.670329670329675,40.770058572208725,66.3265306122449
02/20/2020,29.670329670329675,40.55723907526582,65.3061224489796
02/21/2020,32.967032967032964,39.59004807846748,64.62585034013605
02/22/2020,32.967032967032964,39.59004807846748,64.62585034013605
02/23/2020,32.967032967032964,39.59004807846748,64.62585034013605
02/24/2020,32.967032967032964,38.4139191981925,62.244897959183675
02/25/2020,32.967032967032964,38.44229513111823,62.925170068027214
02/26/2020,32.967032967032964,38.78682178843333,62.58503401360544
02/27/2020,32.967032967032964,37.9240328090032,59.523809523809526
02/28/2020,32.967032967032964,38.69446615768452,57.82312925170068
02/29/2020,32.967032967032964,38.69446615768452,57.82312925170068
03/01/2020,32.967032967032964,38.69446615768452,57.82312925170068
03/02/2020,32.967032967032964,38.775712342995426,59.863945578231295
03/03/2020,32.967032967032964,39.551499641285375,61.564625850340136
03/04/2020,32.967032967032964,38.24058507961323,62.58503401360544
03/05/2020,32.967032967032964,38.97595005835805,59.863945578231295
03/06/2020,35.16483516483517,38.600504342053135,58.843537414965986
03/07/2020,35.16483516483517,38.600504342053135,58.843537414965986
03/08/2020,35.16483516483517,38.600504342053135,58.843537414965986
03/09/2020,35.16483516483517,38.521265887845466,61.904761904761905
03/10/2020,35.16483516483517,40.49660559594813,65.3061224489796
03/11/2020,35.16483516483517,41.496187987878656,63.94557823129251
03/12/2020,35.16483516483517,40.29676942680615,61.904761904761905
03/13/2020,36.26373626373626,40.251394703873046,63.94557823129251
03/14/2020,36.26373626373626,40.251394703873046,63.94557823129251
03/15/2020,36.26373626373626,40.251394703873046,63.94557823129251
03/16/2020,36.26373626373626,37.79513647217552,61.224489795918366
03/17/2020,36.26373626373626,36.58447461692491,58.50340136054422
03/18/2020,36.26373626373626,34.63536926190451,55.78231292517006
03/19/2020,36.26373626373626,35.97639979012517,56.12244897959183
03/20/2020,38.46153846153847,35.76665881420724,53.74149659863946
03/21/2020,38.46153846153847,35.76665881420724,53.74149659863946
03/22/2020,38.46153846153847,35.76665881420724,53.74149659863946
03/23/2020,38.46153846153847,33.343461221342984,54.08163265306123
03/24/2020,38.46153846153847,33.246420884686636,57.14285714285714
03/25/2020,38.46153846153847,33.144829690862956,56.4625850340136
03/26/2020,38.46153846153847,32.563123065885705,55.78231292517006
03/27/2020,30.76923076923077,31.448966152330577,55.102040816326536
03/28/2020,30.76923076923077,31.448966152330577,55.102040816326536
